MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685531,889,IND SL,India Super League,I,17,India,Y,9805,Kerala Blasters,9787,Mumbai City FC,+0.25,2.25,11,0.0,1.0,5,0,1,5,6,2,2,0,0,92,85,48,60,3,3,4,5,49,51,FT,0
685536,830,UAE PL,UAE Premier League,U,35,The United Arab Emirates (UAE),A,822,Ajman SCC,927,Al Wahda Abu Dhabi,+0.75,3.25,9,+0.25,1.25,4.5,2,3,2,7,1,1,0,0,94,138,62,102,3,3,3,6,35,65,87,1
685606,30,QAT SL,Qatar Stars League,Q,34,Qatar,K,6576,Al-Wakrah SC,7162,Al-Khor SC,-0.25,3.0,9.5,0.0,1.25,4.5,0,0,5,2,2,1,0,0,89,90,53,39,3,1,6,4,51,49,86,0
685532,750,KWT L,Kuwait League,K,72,Kuwait,K,7956,Al Tadamon SC,8006,Yarmouk,0.0,2.75,9,0.0,1.25,4.5,1,0,2,5,3,0,0,0,54,50,32,39,1,0,2,5,61,39,63,1
682933,32,SAU PL,Saudi Arabia Premier League,S,36,Saudi Arabia,S,866,Al Ittifaq Dammam,22104,Al Adalh,-0.5,3.0,8.5,-0.25,1.25,4,0,0,7,2,0,0,0,0,79,77,51,24,6,1,3,2,62,38,60,0
685600,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,29656,Al Tadamun Buri,29486,Al-Ittihad Bahrain,+0.75,3.5,8.5,+0.25,1.5,4,0,0,1,2,0,1,0,0,35,44,25,21,1,3,3,0,0,0,48,0
685507,277,SVN Cup,Slovenia Cup,S,68,Slovenia,S,3323,NK Domzale,7159,NS Mura,-0.25,2.5,10,0.0,1.0,4.5,1,1,4,3,1,0,0,0,71,52,47,26,5,1,6,2,48,52,HT,1
685601,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,2304,Sitra,8971,Bahrain SC,0.0,2.75,8.5,0.0,1.25,4,1,0,3,2,2,2,0,0,43,42,26,29,5,0,3,4,46,54,HT,1
682934,247,DNK D1,Denmark Division 1,D,15,Denmark,D,2673,Naestved,6832,Viborg,+0.75,2.75,10,+0.25,1.0,4.5,1,0,0,3,1,1,1,0,13,31,7,12,1,4,1,5,30,70,HT,1
684218,244,POL L1,Poland I Liga,P,20,Poland,B,1812,Odra Opole,3438,Stal Mielec,+0.5,2.5,10.5,+0.25,1.0,5,0,0,1,2,0,0,0,0,45,41,20,27,0,2,1,2,41,59,34,1
685525,833,UEFA YL,UEFA Youth League,U,4,International,G,3900,FC Honka U19,27022,Sogndal U19,+0.25,3.25,10,+0.25,1.25,4.5,0,1,1,3,1,0,0,0,33,55,16,30,1,2,3,2,54,46,34,1
685555,1394,FIN VPO,Finland Veikkausliiga Play-Offs,F,61,Finland,F,2091,TPS,13117,KPV,0.0,2.25,9.5,0.0,0.75,4.5,0,0,0,3,0,0,0,0,40,48,22,37,0,0,3,2,45,55,34,1
685833,1727,IVO CLC,Ivory Coast League Cup,I,152,Ivory Coast,K,11252,ASI Abengourou,28451,USC Bassam,-0.25,2.0,,-0.25,0.75,,0,0,2,1,0,0,0,0,40,31,18,15,1,2,2,0,51,49,32,1
685613,281,EST EL,Estonia - Esiliiga,E,84,Estonia,A,1808,Levadia Tallinn II,1807,Rakvere JK Tarvas,-2.25,4.5,,-1.0,1.75,,0,0,0,0,0,0,0,0,16,4,12,0,1,0,0,0,69,31,5,1
685626,2313,BGR BPFG,Bulgaria B PFG,B,40,Bulgaria,B,28060,CSKA 1948 Sofia,19433,PFC Neftochimic Burgas,-1.5,3.0,,-0.75,1.25,,0,0,0,0,0,0,0,0,5,7,3,2,0,0,1,0,50,50,5,1
685548,1840,KOS SL,Kosovo Superliga,K,140,Kosovo,K,25224,KF Prishtina,29596,KF Drita,-0.25,2.0,,-0.25,0.75,,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,4,1
685819,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,1448,Danubio Reserves,1453,Atletico Fenix Reserves,-0.25,3.0,,-0.25,1.25,,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,3,1
685614,341,ISR LL,Israel Leumit Liga,I,97,Israel,Y,10895,Hapoel Umm al-Fahm,37734,Hapoel Katamon Jerusalem,0.0,2.25,9,0.0,1.0,4.5,0,0,0,0,0,0,0,0,1,5,1,2,0,0,0,0,26,74,3,1
685554,290,MAR G1,Morocco GNF 1,M,46,Morocco,M,7135,Raja Casablanca,3813,Raja Beni Mellal,-1.0,2.5,8.5,-0.5,1.0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,94,6,1,1
