MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685504,713,TUN L1,Tunisia League 1,T,55,Tunisia,T,4771,Esperance de Tunis,18816,US Ben Guerdane,-0.75,2.0,8.5,-0.25,0.75,4,4,1,1,2,3,5,0,0,106,83,57,35,5,2,9,3,54,46,FT,1
685624,2313,BGR BPFG,Bulgaria B PFG,B,40,Bulgaria,B,15117,Montana 1921,27903,FK Strumska,-2,3.25,,-0.75,1.5,,1,0,2,1,3,4,0,0,71,68,68,24,2,1,5,2,0,0,76,0
685166,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,20216,Eding Sport FC,3313,Fovu de Baham,-0.5,2.0,8.5,-0.25,0.75,4,1,0,4,1,1,1,0,0,72,76,21,20,3,3,7,3,48,52,78,0
685167,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,20634,Feutcheu FC,20221,APEJES Academy,-0.25,1.75,8.5,0.0,0.75,4,1,1,2,3,2,1,0,0,63,57,24,24,3,3,4,4,48,52,75,1
685531,889,IND SL,India Super League,I,17,India,Y,9805,Kerala Blasters,9787,Mumbai City FC,+0.25,2.25,11,0.0,1.0,5,0,0,3,6,2,2,0,0,74,66,34,49,2,2,3,3,48,52,73,0
685647,704,ARG R,Argentina Reserve League,A,32,Argentina,A,34089,Canuelas FC Reserves,33362,San Martin Burzaco Reserves,-1.25,3.0,,-0.5,1.25,,4,0,3,1,1,2,0,0,94,89,73,42,8,2,6,3,0,0,73,1
685536,830,UAE PL,UAE Premier League,U,35,The United Arab Emirates (UAE),A,822,Ajman SCC,927,Al Wahda Abu Dhabi,+0.75,3.25,9,+0.25,1.25,4.5,2,2,1,6,0,1,0,0,59,89,36,68,3,2,2,3,35,65,57,1
685606,30,QAT SL,Qatar Stars League,Q,34,Qatar,K,6576,Al-Wakrah SC,7162,Al-Khor SC,-0.25,3.0,9.5,0.0,1.25,4.5,0,0,2,1,2,0,0,0,58,58,29,25,1,0,3,2,51,49,56,0
685532,750,KWT L,Kuwait League,K,72,Kuwait,K,7956,Al Tadamon SC,8006,Yarmouk,0.0,2.75,9,0.0,1.25,4.5,1,0,2,3,2,0,0,0,30,29,19,20,1,0,1,2,61,39,HT,1
682933,32,SAU PL,Saudi Arabia Premier League,S,36,Saudi Arabia,S,866,Al Ittifaq Dammam,22104,Al Adalh,-0.5,3.0,8.5,-0.25,1.25,4,0,0,6,1,0,0,0,0,54,56,39,18,6,1,1,2,65,35,HT,0
685600,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,29656,Al Tadamun Buri,29486,Al-Ittihad Bahrain,+0.75,3.5,8.5,+0.25,1.5,4,0,0,0,2,0,1,0,0,23,24,17,11,1,2,2,0,0,0,34,1
685507,277,SVN Cup,Slovenia Cup,S,68,Slovenia,S,3323,NK Domzale,7159,NS Mura,-0.25,2.5,10,0.0,1.0,4.5,1,1,3,1,0,0,0,0,62,38,39,12,5,1,6,2,51,49,33,1
685601,955,BHR D2,Bahrain Division 2,B,80,Bahrain,B,2304,Sitra,8971,Bahrain SC,0.0,2.75,8.5,0.0,1.25,4,0,0,2,2,1,1,0,0,28,28,17,20,3,0,3,1,42,58,33,1
682934,247,DNK D1,Denmark Division 1,D,15,Denmark,D,2673,Naestved,6832,Viborg,+0.75,2.75,10,+0.25,1.0,4.5,0,0,0,3,0,0,0,0,4,15,1,5,0,2,0,2,25,75,19,1
684218,244,POL L1,Poland I Liga,P,20,Poland,B,1812,Odra Opole,3438,Stal Mielec,+0.5,2.5,10.5,+0.25,1.0,5,0,0,0,0,0,0,0,0,7,7,3,4,0,1,0,0,44,56,4,1
685525,833,UEFA YL,UEFA Youth League,U,4,International,G,3900,FC Honka U19,27022,Sogndal U19,+0.25,3.25,10,+0.25,1.25,4.5,0,0,0,0,0,0,0,0,3,17,0,12,0,0,0,1,20,80,4,1
685555,1394,FIN VPO,Finland Veikkausliiga Play-Offs,F,61,Finland,F,2091,TPS,13117,KPV,0.0,2.25,9.5,0.0,0.75,4.5,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,1,29,71,4,1
685833,1727,IVO CLC,Ivory Coast League Cup,I,152,Ivory Coast,K,11252,ASI Abengourou,28451,USC Bassam,-0.25,2.0,,-0.25,0.75,,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,85,15,2,1
