MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
685523,915,IND SPL,India Shillong Premier League,I,17,India,Y,10292,Langsning SC,22380,Nongrim Hills,-0.25,2.5,10,0.0,1.0,4.5,0,1,1,3,2,0,0,0,131,106,89,71,1,6,10,7,67,33,79,0
685524,833,UEFA YL,UEFA Youth League,U,4,International,G,12244,FK Gabala U19,8892,Apoel Nicosia U19,-0.25,2.75,10,-0.25,1.25,4.5,0,0,3,2,0,1,0,0,39,32,20,21,0,1,2,3,54,46,HT,0
685816,258,WClub F,World Club Friendlies,W,4,International,G,27133,Bashundhara Kings,20341,Chennai City FC,0.0,3.0,8.5,0.0,1.25,4,1,1,3,1,2,2,0,1,35,26,35,18,4,2,0,4,54,46,HT,1
685642,263,Friendlies,Friendlies,F,4,International,G,7715,Thailand U19,17279,Chachoengsao,-1.0,3.0,,-0.5,1.25,,0,1,1,4,0,0,0,0,41,47,17,19,4,5,3,3,0,0,47,1
685513,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,10288,FC Agsu,32528,FK Sumqayit II,+2,3.25,,+0.75,1.25,,3,0,1,4,0,0,0,0,34,35,21,23,5,1,1,0,0,0,31,1
685512,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,17982,Zaqatala,8656,FK Kapaz,0.0,2.5,,0.0,1.0,,1,0,2,3,2,0,0,0,27,23,17,17,2,1,3,0,0,0,30,1
685511,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,32537,Sabah FK II,32651,Keshla FK II,0.0,2.5,,0.0,1.0,,1,0,2,0,1,1,0,0,42,26,27,15,2,0,4,0,67,33,29,1
685925,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,33596,FC Shukura Kobuleti,16153,FC Tskhinvali,0.0,2.5,,0.0,1.0,,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,55,45,1,1
685775,1197,ZMB SL,Zambia Super League,Z,179,Zambia,Z,30295,Buildcon FC,23900,Lumwana Radiants,-0.25,2.0,,0.0,0.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,1
685915,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,10521,FC Samtredia,29676,FC Telavi,+0.5,2.5,,+0.25,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,NS,1
685926,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,34876,FC Merani Tbilisi,10524,FC Zugdidi,-1.5,3.0,,-0.5,1.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,NS,1
