,MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
0,685822,2555,Indonesia L3,Indonesia Liga 3,I,65,Indonesia,Y,38441,Likot FC,38447,PS Bone Bolango,-1.25,3.0,,-0.5,1.25,,5,2,4,5,0,0,0,0,66,57,46,38,8,5,8,3,0,0,68,1
1,685517,1764,Mongolia PL,Mongolia Premier League,M,208,Mongolia,M,30709,Khangarid Klub,22718,Erchim,+0.25,3.25,,+0.25,1.25,,0,2,3,4,1,0,0,0,63,54,29,28,3,5,5,4,45,55,58,0
2,685767,2555,Indonesia L3,Indonesia Liga 3,I,65,Indonesia,Y,37529,Banyuwangi Putra,37785,Singhasari FC,-1.75,3.75,,-0.75,1.5,,1,1,2,0,1,1,0,0,57,40,57,21,2,1,0,0,0,0,HT,1
3,685494,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,1327,PSM Makassar,20767,Madura United,-0.25,2.5,9.5,0.0,1.0,4.5,0,0,3,2,0,0,0,0,41,49,40,35,3,1,3,4,0,0,45,1
4,685493,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,30333,PS TIRA,1336,Arema Cronus,-0.25,2.75,9.5,0.0,1.0,4.5,0,1,2,0,0,0,0,0,48,55,25,27,0,4,3,4,0,0,45,1
5,685766,2555,Indonesia L3,Indonesia Liga 3,I,65,Indonesia,Y,7524,Persiku Kudus,36449,Persekat Kabupaten Tegal,-0.25,2.25,,0.0,0.75,,0,0,5,4,1,0,0,0,39,51,19,23,1,0,3,6,0,0,45,1
6,685495,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,1652,Semen Padang,1309,Persipura Jayapura,+0.25,2.0,9.5,0.0,0.75,4.5,1,0,0,3,0,0,0,0,12,18,7,12,1,0,0,0,0,0,16,1
