MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
695760,915,IND SPL,India Shillong Premier League,I,17,India,Y,22706,Rangdajied United FC,10292,Langsning SC,-1.5,3.5,10,-0.5,1.5,4.5,0,0,11,2,0,0,0,0,103,95,85,67,6,7,12,9,53,47,85,0,Pitch: GOOD,Weather: GOOD
696082,926,VNM D3,Vietnam Division 3,V,78,Vietnam,Y,12992,Ben Tre,21840,Dong Nai,-0.75,2.5,,-0.25,1.0,,0,1,4,4,0,2,0,0,91,85,68,69,3,9,14,12,0,0,76,1,Pitch: GOOD,Weather: GOOD
696044,2839,Asian HGL,Asian Handicap & Goal Line,A,4,International,G,9124,Pakistan Army,19739,Pakistan Navy,-0.5,2.25,,-0.25,1.0,,0,0,6,4,0,1,0,0,46,37,38,27,4,0,4,3,0,0,HT,0,Pitch: GOOD,Weather: GOOD
696098,2617,THA UG,Thailand University Games,T,8,Thailand,T,38777,Nakhon Phanom University,38778,Nakhon Ratchasima University,-1.0,3.5,,-0.25,1.5,,0,1,2,4,0,0,0,0,29,35,15,36,2,3,2,5,0,0,35,1,Pitch: GOOD,Weather: GOOD
696083,2683,CLW,Cameroon League Women,C,54,Cameroon,K,36497,Eding Sport Women,38776,FC Ebolowa Women,-1.75,3.25,,-0.75,1.25,,1,0,2,0,0,0,0,0,37,44,44,15,5,0,3,0,50,50,34,1,Pitch: GOOD,Weather: GOOD
696059,2839,Asian HGL,Asian Handicap & Goal Line,A,4,International,G,6471,Real Sociedad,6961,Osasuna,0.0,2.75,,0.0,1.0,,0,0,2,1,0,0,0,0,39,17,22,9,0,0,3,1,0,0,28,0,Pitch: GOOD,Weather: GOOD
695763,2000,India BSD,India Bangalore Super Division,I,17,India,Y,18932,Students Union,18911,MEG,+0.75,3.0,,+0.25,1.25,,0,0,0,1,0,1,0,0,26,29,13,18,0,0,2,2,0,0,22,0,Pitch: GOOD,Weather: GOOD
695714,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,1679,Myanmar,4637,Tajikistan,+1.25,2.5,9.5,+0.5,1.0,4.5,0,0,0,1,0,0,0,0,4,3,1,5,0,0,0,0,50,50,3,0,Pitch: GOOD,Weather: GOOD
