MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
695765,1001,CIV PD,Ivory Coast Premier Division,I,152,Ivory Coast,K,11251,Africa Sports,23822,San-Pédro FC,+0.25,2.0,8.5,0.0,0.75,4,1,1,3,2,1,1,0,0,104,93,51,47,1,3,5,8,52,48,82,1,Pitch: GOOD,Weather: GOOD
695405,1064,AS WCup Q,Asia - World Cup Qualifying,A,4,International,G,899,Jordan,3255,Australia,+0.75,2.25,9,+0.25,1.0,4.5,0,1,2,4,0,1,0,0,66,63,31,38,1,1,2,5,41,59,54,1,Pitch: GOOD,Weather: GOOD
695746,718,SVK Cup,Slovakia Cup,S,28,Slovakia,S,3396,FK Pohronie,1563,FC Vion Zlate Moravce,0.0,2.25,10,0.0,1.0,4.5,0,0,5,2,0,0,0,0,86,57,50,40,1,0,4,2,54,46,55,0,Pitch: GOOD,Weather: GOOD
695751,2839,Asian HGL,Asian Handicap & Goal Line,A,4,International,G,2109,SV Mattersburg,31520,FC Juniors OO,-0.5,3.5,9.5,-0.25,1.5,4.5,3,0,3,3,0,0,0,0,72,84,31,27,4,2,4,2,53,47,63,1,Pitch: GOOD,Weather: GOOD
695706,542,AF N CQ,African Nations Cup Qualifiers,A,4,International,G,3993,Egypt,6534,Kenya,-1.5,2.25,8.5,-0.5,0.75,4,1,0,3,3,1,0,0,0,66,46,47,29,4,3,4,2,57,43,48,1,Pitch: GOOD,Weather: GOOD
695708,542,AF N CQ,African Nations Cup Qualifiers,A,4,International,G,8422,Togo,17189,Comoros,-1.0,2.0,8.5,-0.25,0.75,4,0,0,7,0,1,0,0,0,60,49,60,32,0,1,3,3,63,37,45,0,Pitch: GOOD,Weather: GOOD
695707,542,AF N CQ,African Nations Cup Qualifiers,A,4,International,G,2348,Mozambique,7086,Rwanda,-0.25,2.0,8.5,0.0,0.75,4,2,0,6,2,0,1,0,0,47,50,36,31,2,1,1,1,53,47,45,1,Pitch: GOOD,Weather: GOOD
695800,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,4508,Lithuania U21,3621,Croatia U21,+1.5,2.75,,+0.75,1.25,,0,1,0,4,1,0,0,0,44,75,17,44,0,3,0,5,33,67,40,1,Pitch: GOOD,Weather: GOOD
695721,246,INTERNATIONAL,International Match,I,4,International,G,134,Qatar,1209,Singapore,-2.25,3.75,9,-0.5,1.0,4.5,1,0,1,2,0,1,0,0,40,33,22,9,2,1,3,0,0,0,40,1,Pitch: GOOD,Weather: GOOD
696255,183,EU F,Europe Friendlies,E,4,International,G,2112,St Polten,8203,Vorwarts Steyr,-0.5,3.25,,-0.25,1.25,,1,0,2,0,0,0,0,0,18,12,12,3,2,0,0,0,0,0,18,1,Pitch: GOOD,Weather: GOOD
695722,246,INTERNATIONAL,International Match,I,4,International,G,8590,Bulgaria,3847,Paraguay,+0.25,2.25,8.5,0.0,0.75,4,0,0,0,1,0,0,0,0,20,13,4,7,0,0,0,1,53,47,10,0,Pitch: GOOD,Weather: GOOD
695723,246,INTERNATIONAL,International Match,I,4,International,G,2026,Ukraine,3515,Estonia,-1.5,2.75,,-0.75,1.25,,0,0,1,0,0,0,0,0,39,17,8,1,1,0,1,0,75,25,10,0,Pitch: GOOD,Weather: GOOD
695808,1372,EU Q U21,European U21 Championship Qual,E,4,International,G,4402,Czech Rep U21,8600,San Marino U21,-4.5,5.0,,-2,2.25,,0,0,2,0,0,0,0,0,22,10,14,2,2,0,2,0,79,21,10,0,Pitch: GOOD,Weather: GOOD
692051,2663,Euro 2020Q,Euro 2020 Qualifying,E,4,International,G,3860,Turkey,3979,Iceland,-0.75,2.25,9.5,-0.25,1.0,4.5,0,0,0,0,1,0,0,0,13,7,0,2,1,0,0,1,49,51,8,0,Pitch: GOOD,Weather: GOOD
695789,308,INT U21,U21 International,U,4,International,G,2866,Slovakia U21,7574,Belarus U21,-1.25,3.25,,-0.5,1.25,,0,0,1,0,0,0,0,0,16,4,15,2,1,0,3,0,0,0,8,0,Pitch: GOOD,Weather: GOOD
696088,209,INT U23,U23 International,U,4,International,G,16411,Brazil U23,9828,USA U23,-1.25,3.25,8,-0.5,1.25,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NS,0,Pitch: GOOD,Weather: GOOD
