MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
687817,230,ARM L1,Armenia First League,A,88,Armenia,Y,4011,Alashkert FC II,36655,FC West Armenia,+1.75,3.75,,+0.75,1.5,,0,0,2,2,0,0,0,0,38,24,24,20,1,0,2,2,0,0,36,1
687983,2573,POR U23 L,Portugal U23 League,P,45,Portugal,P,32404,Vitoria Setubal U23,32399,Braga U23,+0.25,2.5,10,0.0,1.0,4.5,1,0,0,4,1,0,0,0,33,45,9,23,1,2,2,3,47,53,35,1
688061,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,27698,Shevardeni,10759,FC Gagra,-0.5,3.25,,-0.25,1.25,,0,1,2,2,1,0,0,0,62,55,32,22,0,2,2,3,49,51,34,1
688063,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,10592,Guria Lanchkhuti,34876,FC Merani Tbilisi,+1.75,3.5,,+0.75,1.5,,0,0,1,1,0,0,0,0,31,46,20,32,0,1,0,4,47,53,33,1
688062,2311,Georgia EL2,Georgia Erovnuli Liga 2,G,57,Georgia,G,16153,FC Tskhinvali,10521,FC Samtredia,+1.75,3.5,,+0.75,1.5,,0,0,0,1,1,1,0,0,40,51,19,27,1,3,1,1,37,63,32,1
687835,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,1336,Arema Cronus,1652,Semen Padang,-1.25,3.0,9,-0.5,1.25,4.5,0,0,2,0,0,0,0,0,18,3,16,0,1,0,1,0,0,0,6,1
