MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
692437,1795,BGR FL,Bulgaria First League,B,40,Bulgaria,B,26478,Dunav Ruse,5032,Botev Plovdiv,+0.25,2.25,,+0.25,1.0,,1,2,6,3,0,2,0,1,75,88,85,65,3,2,15,8,55,45,FT,1,Pitch: GOOD,Weather: GOOD
693035,2824,PHL PC,Philippines PFL Cup,P,19,Philippines,F,20233,Philippines U22,11973,Mendiola FC,-0.5,3.0,9.5,+0.25,0.75,4.5,2,2,1,5,2,3,0,0,72,68,50,43,3,3,4,4,0,0,FT,1,Pitch: GOOD,Weather: GOOD
693034,2824,PHL PC,Philippines PFL Cup,P,19,Philippines,F,4400,Green Archers Utd,4972,Ceres FC,+3.75,5.0,10,+2,1.5,4.5,0,4,0,2,0,1,0,0,95,132,51,76,1,9,8,7,0,0,FT,1,Pitch: GOOD,Weather: GOOD
692772,881,AFC C U19,AFC U19 Championships,A,4,International,G,3592,UAE U19,15981,Nepal U19,-3.75,4.25,10.5,-1.5,1.75,5,4,0,7,1,0,1,0,0,131,68,76,35,9,2,7,4,0,0,86,1,Pitch: GOOD,Weather: GOOD
692830,881,AFC C U19,AFC U19 Championships,A,4,International,G,9674,South Korea U19,15939,Singapore U19,-4.75,5.75,10.5,-2,2.5,5,9,0,10,0,0,1,0,0,72,52,68,16,11,0,2,0,0,0,72,1,Pitch: GOOD,Weather: GOOD
692839,881,AFC C U19,AFC U19 Championships,A,4,International,G,15950,Malaysia U19,15920,Brunei U19,-6,6.75,11.5,-2.5,2.75,5.5,9,0,13,1,0,1,0,0,123,44,120,17,20,0,7,0,76,24,72,1,Pitch: GOOD,Weather: GOOD
692636,196,IDN SL,Indonesia Super Liga,I,65,Indonesia,Y,1307,Persib Bandung,4116,PSIS Semarang,-0.75,2.0,10,-0.25,0.75,,1,1,1,3,1,2,0,0,83,63,34,18,3,1,3,6,0,0,69,1,Pitch: GOOD,Weather: GOOD
692762,2555,Indonesia L3,Indonesia Liga 3,I,65,Indonesia,Y,33705,Persedikab Kediri,36893,Perspa Pacitan,-1.75,4.0,,-0.75,1.5,,2,0,5,2,2,1,0,0,75,55,38,32,3,5,10,6,0,0,64,1,Pitch: GOOD,Weather: GOOD
692840,881,AFC C U19,AFC U19 Championships,A,4,International,G,2169,Indonesia U19,23046,Timor Leste U19,-3.75,4.25,10,-1.5,1.75,4.5,1,0,6,0,1,1,0,0,50,40,42,13,3,0,7,2,0,0,HT,1,Pitch: GOOD,Weather: GOOD
692841,881,AFC C U19,AFC U19 Championships,A,4,International,G,7718,Vietnam U19,28777,Mongolia U19,-4.5,5.25,11,-2,2.25,5,0,0,6,1,0,0,0,0,59,46,43,26,3,2,4,4,65,35,HT,0,Pitch: GOOD,Weather: GOOD
692773,881,AFC C U19,AFC U19 Championships,A,4,International,G,4940,Uzbekistan U19,15998,India U19,-1.25,2.75,9.5,-0.5,1.25,4.5,0,0,7,0,0,1,0,0,59,48,49,16,5,0,4,3,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693014,1450,BRA Cup U20,Brazil U20 Cup,B,47,Brazil,B,8083,Goias U20,18897,Goiania U20,-1.25,3.5,9.5,-0.5,1.5,4.5,0,0,5,2,2,0,0,0,52,38,43,31,7,3,2,4,29,71,HT,0,Pitch: GOOD,Weather: GOOD
692637,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,19775,AS Fortuna Mfou,20216,Eding Sport FC,-0.5,1.75,8,-0.25,0.75,3.5,0,1,2,0,0,0,0,0,38,28,15,9,3,1,1,3,59,41,HT,1,Pitch: GOOD,Weather: GOOD
692638,783,CMR E1,Cameroon Elite One,C,54,Cameroon,K,20634,Feutcheu FC,3313,Fovu de Baham,0.0,2.0,8,0.0,0.75,3.5,0,0,3,2,0,0,0,0,35,40,18,20,2,0,7,2,49,51,HT,0,Pitch: GOOD,Weather: GOOD
693051,1379,HKG S Cup,Hong Kong Sapling Cup,H,77,Hong Kong,Z,11629,Happy Valley,8793,Yuen Long,+0.25,3.0,,0.0,1.25,,0,1,3,3,1,2,0,0,34,58,20,32,0,2,1,6,41,59,HT,1,Pitch: GOOD,Weather: GOOD
692649,598,KEN PL,Kenya Premier League,K,105,Kenya,K,6152,Western Stima,7252,Bandari FC,0.0,2.0,,0.0,0.75,,0,1,2,1,1,0,0,0,55,63,51,41,3,3,2,1,45,55,HT,1,Pitch: GOOD,Weather: GOOD
692648,598,KEN PL,Kenya Premier League,K,105,Kenya,K,6153,Gor Mahia,7253,Mathare United,-1.0,2.25,,-0.5,1.0,,0,0,2,5,1,2,0,0,46,40,33,22,2,2,3,7,50,50,HT,0,Pitch: GOOD,Weather: GOOD
692897,2382,KOS D1,Kosovo Division 1,K,140,Kosovo,K,33584,KF Vllaznia Pozheran,33587,KF Drenasi,-0.25,2.0,,0.0,0.75,,1,1,4,0,1,0,0,0,69,71,47,32,3,1,4,3,0,0,HT,1,Pitch: GOOD,Weather: GOOD
692896,2382,KOS D1,Kosovo Division 1,K,140,Kosovo,K,32561,KF KEK-U,30443,KF Ramiz Sadiku,-0.5,2.0,,-0.25,0.75,,0,1,2,0,3,1,0,0,53,40,43,12,1,3,2,0,0,0,HT,1,Pitch: GOOD,Weather: GOOD
692398,2181,ROM L2,Romania Liga II,R,30,Romania,L,26928,FC Arges Pitesti,36481,CSM Resita,-1.25,2.75,,-0.75,1.0,,1,2,6,3,2,1,0,0,78,57,45,31,1,4,7,0,63,37,HT,1,Pitch: GOOD,Weather: GOOD
692674,833,UEFA YL,UEFA Youth League,U,4,International,G,13276,Lokomotiv Moscow U19,4524,Juventus U19,-0.5,3.25,10,-0.25,1.25,4.5,0,1,4,1,1,1,0,0,76,43,58,25,3,2,4,2,60,40,HT,1,Pitch: GOOD,Weather: GOOD
