MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693156,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,858,Al Shoalah,23451,Al Suqoor,-0.25,2.75,,0.0,1.0,,1,0,7,1,2,0,0,0,94,92,86,42,5,1,8,1,0,0,89,1,Pitch: GOOD,Weather: GOOD
693157,697,SAU Cup,Saudi Arabia Cup,S,36,Saudi Arabia,S,28557,Al Taqdom,866,Al Ittifaq Dammam,+1.25,3.0,,+0.5,1.25,,0,5,1,6,1,1,0,0,102,91,31,73,0,5,1,4,0,0,80,1,Pitch: GOOD,Weather: GOOD
693426,287,BRA U20,Brazil U20 League,B,47,Brazil,B,38659,Tuna Luso U20,9634,Remo PA U20,0.0,3.25,,0.0,1.25,,0,1,1,3,3,1,1,0,55,64,41,39,1,2,5,9,53,47,66,1,Pitch: GOOD,Weather: GOOD
693168,429,OMN Su Cup,Oman Sultans Cup,O,33,Oman,A,2953,Fanja,30027,Sur SC,-0.75,2.5,,-0.25,1.0,,0,2,7,0,0,1,0,0,105,87,78,45,5,5,6,5,0,0,64,1,Pitch: GOOD,Weather: GOOD
693169,429,OMN Su Cup,Oman Sultans Cup,O,33,Oman,A,9252,Oman FC,19067,Nizwa,-1.0,2.75,,-0.5,1.25,,2,1,0,1,1,0,0,0,66,63,30,33,2,1,3,15,0,0,59,1,Pitch: GOOD,Weather: GOOD
693160,492,BRA,Brazilian Matches,B,47,Brazil,B,38236,CAAC Brasil FC,12779,Sao Cristovao RJ,+3.25,3.75,10.5,+1.25,1.5,5,0,2,3,6,1,1,0,0,74,84,28,36,1,4,0,2,0,0,48,1,Pitch: GOOD,Weather: GOOD
693216,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,38373,Katwe United,38462,Mbale Heroes,+0.25,2.0,,0.0,0.75,,0,0,2,2,0,0,0,0,69,69,33,27,2,1,1,3,0,0,48,0,Pitch: GOOD,Weather: GOOD
693218,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,38374,MYDA FC,20106,Paidha Black Angels,-0.25,2.0,,0.0,0.75,,2,0,1,2,0,0,0,0,56,52,22,30,3,1,3,4,0,0,48,1,Pitch: GOOD,Weather: GOOD
693215,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,28241,Bukedea TC FC,34185,Saviours FC,-0.5,2.0,,-0.25,0.75,,1,1,0,1,1,1,0,0,56,67,29,28,3,2,0,3,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693159,1124,TZA PL,Tanzania Premier League,T,106,Tanzania,T,9284,Simba Sports Club,16524,Tanzania Prisons,-0.75,1.75,9,-0.25,0.75,4.5,0,0,3,1,0,2,0,0,75,56,50,20,0,0,3,3,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693217,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,28248,Kitara FC,27673,UPDF FC,-0.5,2.0,,-0.25,0.75,,1,0,0,3,2,1,0,0,79,89,57,66,7,2,2,7,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693090,713,TUN L1,Tunisia League 1,T,55,Tunisia,T,4771,Esperance de Tunis,6213,Bizertin,-1.5,2.75,,-0.75,1.25,,1,0,3,0,0,1,0,0,0,0,39,34,1,0,0,0,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693219,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,25370,Nyamityobora FC,12495,Water FC,-0.5,2.0,,-0.25,0.75,,0,1,1,2,0,0,0,0,87,62,42,31,4,2,3,4,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693233,212,URY RL,Uruguay Reserve League,U,52,Uruguay,W,8893,CA River Plate Reserves,1577,Montevideo Wanderers Reserves,-0.25,2.5,,0.0,1.0,,0,1,2,3,2,0,0,0,56,61,49,38,0,1,7,1,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693521,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,33623,Dove FC,28246,Kansai Plascon FC,+0.25,1.75,,0.0,0.75,,0,0,3,3,0,0,0,0,76,95,41,53,0,0,2,3,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693520,704,ARG R,Argentina Reserve League,A,32,Argentina,A,33771,General Lamadrid Reserves,33949,Leandro N. Alem Reserves,-0.25,3.25,,-0.25,1.25,,0,0,3,2,0,0,0,0,43,38,25,17,0,1,6,2,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693147,1854,ENG PLC U23,England U23 Premier League Cup,E,14,England,Y,23307,Burnley U23,23888,Crystal Palace U23,-0.75,2.75,,+0.25,0.5,,0,2,2,2,0,1,0,0,57,49,26,13,2,4,0,0,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693191,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,25369,Doves All Stars,33712,Light SS FC,-0.5,2.0,,-0.25,0.75,,1,0,1,1,1,0,0,0,65,69,48,47,1,1,4,3,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693192,1043,UGA D2,Uganda Division 2,U,109,Uganda,W,18500,Ndejje University,38460,Kigezi Homeboys FC,-0.5,2.0,,-0.25,0.75,,0,0,2,1,1,1,0,0,59,64,47,50,0,1,0,1,0,0,HT,0,Pitch: GOOD,Weather: GOOD
693092,749,ZAF ND1,South Africa National Div 1,S,37,South Africa,N,32396,Cape Umoya UTD,27272,UTHONGATHI FC,+0.25,2.0,9.5,+0.25,0.75,4.5,0,0,1,2,0,1,0,0,50,52,20,22,4,2,1,0,0,0,33,0,Pitch: GOOD,Weather: GOOD
