MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal,Pitch,Weather
693304,842,ISR LBS,Israel Liga Bet South,I,97,Israel,Y,8699,Beitar Ramat Gan,9815,MS Tzeirey Taibe,+0.75,3.25,,+0.25,1.25,,1,4,9,3,2,1,0,0,80,85,56,64,3,5,3,6,0,0,FT,1,Pitch: GOOD,Weather: GOOD
693290,840,ISR LBN,Israel Liga Bet North,I,97,Israel,Y,9144,Maccabi Sektzia Maalot,10688,Maccabi Bnei Nahf,-0.75,2.25,,-0.25,1.0,,4,2,5,2,4,1,0,0,66,75,37,34,8,3,8,5,48,52,80,1,Pitch: GOOD,Weather: GOOD
693306,842,ISR LBS,Israel Liga Bet South,I,97,Israel,Y,16763,Hapoel Ironi Gedera,8992,Maccabi Ironi Netivot,+0.5,2.75,,+0.25,1.0,,0,0,1,4,4,0,0,0,65,84,33,73,1,3,4,8,0,0,76,0,Pitch: GOOD,Weather: GOOD
693374,1855,IND MPL,India Mizoram Premier League,I,17,India,Y,22356,Ramhlun North FC,33934,Venghnuai FC,+0.25,2.5,,0.0,1.0,,3,3,7,2,0,0,0,0,79,83,52,49,6,6,7,4,0,0,77,1,Pitch: GOOD,Weather: GOOD
693248,806,AZE D1,Azerbaijan Division 1,A,85,Azerbaijan,A,8437,Qaradag Lokbatan,32520,Neftchi Baku II,+0.75,2.75,,+0.25,1.0,,0,2,2,6,1,0,0,0,62,71,20,49,1,4,2,5,0,0,74,1,Pitch: GOOD,Weather: GOOD
693307,842,ISR LBS,Israel Liga Bet South,I,97,Israel,Y,16478,Maccabi Ironi Sderot,9417,MS Shikun Hamizrach,-0.5,3.0,,-0.25,1.25,,1,0,3,3,2,3,0,0,102,100,52,31,5,2,5,3,53,47,74,1,Pitch: GOOD,Weather: GOOD
693315,841,ISR LAS,Israel Liga Alef South,I,97,Israel,Y,8676,FC Ironi Or Yehuda,6321,Maccabi Yavne,-1.25,2.5,,-0.5,1.0,,0,0,4,0,1,1,0,0,78,87,61,37,3,0,4,2,0,0,58,0,Pitch: GOOD,Weather: GOOD
693317,841,ISR LAS,Israel Liga Alef South,I,97,Israel,Y,9423,Maccabi Shaaraim,34712,Maccabi Kiryat Gat,-2.75,3.5,,-1.25,1.5,,1,1,2,2,1,1,0,0,69,44,67,26,4,2,10,0,0,0,48,1,Pitch: GOOD,Weather: GOOD
693362,598,KEN PL,Kenya Premier League,K,105,Kenya,K,22185,Vihiga United,26391,Coast Stima,-1.0,3.0,,-0.25,1.0,,1,0,6,3,1,2,0,0,29,32,29,19,2,0,0,1,53,47,46,1,Pitch: GOOD,Weather: GOOD
693395,2573,POR U23 L,Portugal U23 League,P,45,Portugal,P,37037,Academica  U23,32402,Maritimo U23,0.0,2.75,10,0.0,1.25,4.5,0,0,2,1,1,0,0,0,67,74,33,34,0,2,4,8,52,48,48,0,Pitch: GOOD,Weather: GOOD
693331,661,ARM PL,Armenia Premier League,A,88,Armenia,Y,7074,Gandzasar Kapan,37073,FC Urartu,0.0,2.25,,0.0,0.75,,1,1,1,2,0,1,0,0,64,69,41,41,1,4,2,0,0,0,45,1,Pitch: GOOD,Weather: GOOD
693336,231,ISR YL,Israel Youth League,I,97,Israel,Y,9619,Beitar Jerusalem U19,9618,Maccabi Netanya U19,-0.5,2.5,,-0.25,1.0,,0,0,4,0,1,0,0,0,63,51,31,22,1,2,5,2,0,0,45,0,Pitch: GOOD,Weather: GOOD
693283,839,ISR LAN,Israel Liga Alef North,I,97,Israel,Y,8653,Hapoel Migdal Haemeq,28251,SC Haifa Robi Shapira,0.0,2.0,,0.0,0.75,,0,1,2,1,0,0,0,0,72,57,25,21,4,4,2,3,0,0,49,1,Pitch: GOOD,Weather: GOOD
693366,598,KEN PL,Kenya Premier League,K,105,Kenya,K,33280,Migori Youth,35145,Muranga Seal,-0.5,2.5,,-0.25,1.0,,0,1,0,1,1,0,0,0,52,54,16,13,0,1,1,1,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693456,637,UKR R,Ukraine Reserve League,U,21,Ukraine,W,31897,FK Lviv Reserves,7654,Vorskla Poltava Reserves,+0.75,3.25,,+0.25,1.25,,0,1,2,3,0,0,0,0,72,92,42,51,1,3,3,3,0,0,45,1,Pitch: GOOD,Weather: GOOD
693316,841,ISR LAS,Israel Liga Alef South,I,97,Israel,Y,9419,Hapoel Azor,8695,Hapoel Marmorek,+0.75,2.75,,+0.25,1.25,,1,0,0,1,1,1,0,0,41,21,29,32,1,1,1,2,0,0,45,1,Pitch: GOOD,Weather: GOOD
693925,1205,POL Cup W,Poland Cup Women,P,20,Poland,B,38680,KA 4 Respect Krobia Women,38681,APLG Gdansk Women,+2,4.0,,+0.75,1.5,,2,1,1,1,1,0,0,0,36,48,15,26,4,2,3,7,0,0,HT,1,Pitch: GOOD,Weather: GOOD
693534,2769,RUS U20 L,Russia U20 League,R,12,Russia,E,36396,Spartak Moscow U20,36438,Krylia Sovetov U20,0.0,3.25,,0.0,1.25,,2,1,1,5,0,2,0,0,49,39,33,26,2,2,2,1,44,56,HT,1,Pitch: GOOD,Weather: GOOD
693399,220,CSK YL,Czech Youth League,C,10,the Czech Republic,J,1225,FK Pribram U19,1653,Mlada Boleslav U19,-2,4.0,,-0.75,1.75,,3,1,2,0,0,0,0,0,55,62,32,27,5,3,2,1,0,0,HT,1,Pitch: GOOD,Weather: GOOD
