MatchID,LeagueID,LeagueName,LeagueFullname,LeagueAbbreviation,CountryID,CountryName,CountryAbbreviation,HomeTeamID,HomeTeamName,GuestTeamID,GuestTeamName,HostHandicapFT,ExpectedGoalsFT,BettingCuoteFT,HostHandicapHT,ExpectedGoalsHT,BettingCuoteHT,HostGoalsFT,GuestGoalsFT,HostCornersFT,GuestCornersFT,HostYCFT,GuestYCFT,HostRCFT,GuestRCFT,HostAttacksFT,GuestAttacksFT,HostDAttacksFT,GuestDAttacksFT,HostonTargetFT,GuestonTargetFT,HostoffTargetFT,GuestoffTargetFT,HostPossessionFT,GuestPossessionFT,Status,Goal
689149,653,IRN PL,Iran Pro League,I,74,Iran,Y,15933,Gol Gohar,5943,Paykan,0.0,1.75,8.5,0.0,0.75,4,0,0,3,4,1,3,0,0,110,125,78,78,1,1,17,12,0,0,FT,0
689230,2373,SPN YL,Spain Youth League,S,23,Spain,X,28760,Recreativo Huelva U19,28850,CD 26 de Febrero U19,-0.5,2.75,8.5,-0.25,1.25,4,3,0,5,4,2,1,0,1,77,68,28,25,4,2,6,1,58,42,86,1
689249,943,SYR D1,Syria Division 1,S,64,Syria,X,2022,Al-Jazeera,11692,Al Wahda Damascus,+0.75,2.0,,+0.25,0.75,,2,5,7,3,4,3,1,0,73,78,69,53,4,6,5,5,52,48,82,1
689644,1830,ROM LIII,Romania Liga III,R,30,Romania,L,23066,CS Soimii Lipova,38110,CS Viitorul Daesti,-0.75,3.25,,-0.25,1.25,,4,0,10,1,1,1,0,0,138,119,86,45,9,2,16,5,0,0,85,1
689246,943,SYR D1,Syria Division 1,S,64,Syria,X,33119,Al Taliya SC,32964,Jableh SC,-0.5,2.0,,-0.25,0.75,,0,0,5,3,1,2,0,0,106,91,74,30,6,0,6,5,49,51,81,0
689248,943,SYR D1,Syria Division 1,S,64,Syria,X,10541,Al-Jaish Damascus,10648,Tishreen,0.0,2.0,,0.0,0.75,,0,1,4,1,1,2,0,0,75,83,54,66,3,5,3,2,53,47,81,1
689454,1830,ROM LIII,Romania Liga III,R,30,Romania,L,36813,CSM Bacau,17051,CSM Pascani,-2.5,4.0,,-1.25,1.75,,1,0,7,2,1,1,0,0,111,88,79,43,2,3,15,5,55,45,80,1
689139,805,ESP TG12,Spain Tercera Group 12,S,23,Spain,X,8420,Union Viera CF,15906,Atletico Tacoronte,-0.75,2.75,,-0.25,1.25,,0,0,3,2,3,2,0,0,83,73,61,36,3,1,5,3,64,36,79,0
689643,1830,ROM LIII,Romania Liga III,R,30,Romania,L,3658,Ariesul Turda,7023,CSC Sanmartin,-0.5,2.75,,-0.25,1.0,,2,1,5,6,2,2,0,0,112,104,81,62,3,2,1,3,0,0,82,1
689456,1830,ROM LIII,Romania Liga III,R,30,Romania,L,16116,FC Voluntari II,32644,CSM Slatina,+1.5,3.0,,+0.75,1.25,,3,2,1,3,1,3,0,0,72,119,48,70,6,6,11,6,44,56,83,1
689229,2373,SPN YL,Spain Youth League,S,23,Spain,X,19454,Rayo Vallecano U19,32867,Valladolid U19,+0.75,2.75,9,+0.25,1.25,4,0,0,2,5,2,1,0,0,76,75,28,37,3,3,6,6,42,58,81,0
689250,943,SYR D1,Syria Division 1,S,64,Syria,X,27155,Al-Shorta Damascus,10647,Al Ittihad Aleppo,-0.25,2.0,,0.0,0.75,,0,1,3,1,0,2,0,0,85,77,53,34,1,2,2,3,45,55,77,1
689457,1830,ROM LIII,Romania Liga III,R,30,Romania,L,10575,Inainte Modelu,37129,AS Mostistea Ulmu,-0.25,2.25,,0.0,1.0,,2,2,3,7,1,3,0,0,89,97,43,65,3,4,6,3,42,58,81,1
689255,1840,KOS SL,Kosovo Superliga,K,140,Kosovo,K,27263,KF Llapi,25552,KF Drenica Skenderaj,-0.5,2.25,,-0.25,1.0,,1,0,2,2,3,0,0,0,132,118,58,58,5,2,7,8,0,0,80,1
689453,1830,ROM LIII,Romania Liga III,R,30,Romania,L,15065,CS U Craiova II,36824,ACS Vedita Colonesti MS,-0.5,2.75,,-0.25,1.0,,2,0,6,4,2,1,0,0,98,106,55,70,7,3,4,12,47,53,81,1
689452,1830,ROM LIII,Romania Liga III,R,30,Romania,L,27279,CFR Cluj II,2233,Unirea Dej,-0.5,2.75,,-0.25,1.0,,2,1,3,5,0,2,0,0,126,147,54,91,2,3,3,10,0,0,79,1
689209,1867,SAU AD2,Saudi Arabia Division 2,S,36,Saudi Arabia,S,28558,Al Jubail Club,23679,Al Washm,0.0,2.25,10,0.0,1.0,4.5,1,1,0,3,0,1,0,0,73,62,56,42,5,3,12,6,0,0,80,1
689231,2373,SPN YL,Spain Youth League,S,23,Spain,X,16577,Sevilla U19,32868,Vazquez Cultural U19,-2,4.0,8.5,-0.75,1.75,4,3,0,3,3,0,1,0,0,135,69,87,31,5,2,9,5,70,30,72,1
689210,1867,SAU AD2,Saudi Arabia Division 2,S,36,Saudi Arabia,S,11166,Al Sahel,33562,Weg Taif SC,-0.25,2.25,10,0.0,1.0,4.5,1,1,10,5,1,3,0,0,75,59,40,34,3,3,5,1,53,47,78,1
689232,2373,SPN YL,Spain Youth League,S,23,Spain,X,28968,Tenerife U19,33040,CD Ofra U19,-2,3.5,9,-0.75,1.5,4,3,1,6,2,0,3,0,0,91,86,70,48,5,1,5,7,54,46,75,1
689455,1830,ROM LIII,Romania Liga III,R,30,Romania,L,23080,CSM Flacara Moreni,27747,AFC Progresul Spartac Bucuresti,0.0,2.75,,0.0,1.0,,2,2,3,8,1,0,0,0,109,102,67,62,3,7,3,8,50,50,79,1
689330,704,ARG R,Argentina Reserve League,A,32,Argentina,A,36677,Central Cordoba SdE Reserves,12674,Velez Sarsfield Reserves,0.0,2.5,,0.0,1.0,,2,3,4,1,2,3,0,0,96,86,45,32,2,4,3,5,0,0,75,1
689451,1830,ROM LIII,Romania Liga III,R,30,Romania,L,2919,Balotesti,37514,CS Blejoi,0.0,3.0,,0.0,1.25,,0,1,2,4,1,1,0,0,39,37,13,12,1,2,4,0,46,54,84,1
689331,704,ARG R,Argentina Reserve League,A,32,Argentina,A,8852,Defensa y Justicia Reserves,12709,Argentinos Jrs Reserves,+0.25,2.5,9.5,0.0,1.0,4.5,0,0,5,4,2,2,0,0,91,78,63,70,3,3,7,10,52,48,77,0
689458,1830,ROM LIII,Romania Liga III,R,30,Romania,L,29569,Unirea Bascov,33122,FC Pucioasa,-0.75,3.0,,-0.25,1.25,,3,2,6,2,2,1,0,0,31,28,17,13,4,1,4,0,55,45,74,1
689659,840,ISR LBN,Israel Liga Bet North,I,97,Israel,Y,9477,Hapoel Ramot Menashe,23123,Ihud Bnei Kfar Kara,+1.25,3.25,,+0.5,1.25,,2,5,2,4,4,0,0,0,65,67,31,46,4,10,3,5,48,52,69,1
689266,839,ISR LAN,Israel Liga Alef North,I,97,Israel,Y,28251,SC Haifa Robi Shapira,33131,Hapoel Bnei Zalafa,-0.5,2.25,,-0.25,0.75,,2,1,4,1,1,2,0,0,61,65,37,35,4,4,7,5,42,58,62,1
